A,B,same_cat,period_ticks,concentration,amplitude,ratio_mean,r2_full,r2_d2,r2_d3,r2_d4,r2_min_day
GALAXY_SOUNDS_DARK_MATTER,ROBOT_VACUUMING,False,10000.0,0.2508574067081753,0.012401091969384015,1.1196621815972563,0.03068512664708234,0.18243928013201993,0.5517130203765611,0.3076878041837511,0.18243928013201993
GALAXY_SOUNDS_SOLAR_FLAMES,UV_VISOR_AMBER,False,7500.0,0.28569504289744196,0.054022931443398446,1.4232025543081956,0.23666408615991374,0.18003272352664113,0.5269627222864042,0.5993864640872846,0.18003272352664113
PANEL_4X4,TRANSLATOR_SPACE_GRAY,False,10000.0,0.38844619781815515,0.020431146800831322,1.0497301785873983,0.06782841780886195,0.45389083439949884,0.827066099413065,0.17917294080834278,0.17917294080834278
MICROCHIP_CIRCLE,UV_VISOR_ORANGE,False,10000.0,0.39316824753244445,0.04636928206049466,0.886300739523249,0.22172056387808314,0.17707951732054172,0.27200445835926756,0.6648779081582229,0.17707951732054172
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_GARLIC,True,6000.0,0.15298805197700074,0.020914585994789958,0.8043926819532514,0.10621647709625892,0.3875995831831206,0.17693104414955751,0.3698293401127686,0.17693104414955751
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_MORNING_BREATH,True,10000.0,0.34075543415029225,0.032252146070865934,0.9610154262192425,0.1578865586827244,0.17692901401106798,0.6981792276445106,0.7876809030512318,0.17692901401106798
OXYGEN_SHAKE_MINT,UV_VISOR_RED,False,10000.0,0.334276633046306,0.03927624561969227,0.8931772537396623,0.17126731362544667,0.6703465668155905,0.17612965987278373,0.6910646241460926,0.17612965987278373
MICROCHIP_RECTANGLE,UV_VISOR_AMBER,False,10000.0,0.45707151688606235,0.03287528866673054,1.1115162298091585,0.14743215406643861,0.17609435494405468,0.6814769277490209,0.6991767714694452,0.17609435494405468
OXYGEN_SHAKE_GARLIC,ROBOT_IRONING,False,7500.0,0.3778840134579589,0.06099553319427157,1.3895218662488091,0.27506351981830546,0.46998333339589127,0.2932432887975417,0.17595086403956262,0.17595086403956262
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_SPACE_GRAY,True,10000.0,0.3914999793016122,0.011801184214809298,1.0437900837270813,0.019673643503435256,0.8380601126485494,0.6886370713003571,0.17523062192483796,0.17523062192483796
GALAXY_SOUNDS_SOLAR_WINDS,PANEL_2X2,False,10000.0,0.20371653339264603,0.03155110216885677,1.097979883658497,0.06566790599280525,0.4263369954776929,0.4416785513472018,0.17325446824483226,0.17325446824483226
SLEEP_POD_POLYESTER,SLEEP_POD_SUEDE,True,10000.0,0.1810922372917781,0.003484367061210404,1.0395799945236697,0.0031151223874913425,0.4446754756578233,0.5577672823724174,0.17297487833433312,0.17297487833433312
MICROCHIP_CIRCLE,OXYGEN_SHAKE_CHOCOLATE,False,10000.0,0.2656739831570971,0.011531484974078137,0.9648156782185926,0.07532806743633802,0.17091525921897055,0.5781511271271284,0.19391887025092824,0.17091525921897055
GALAXY_SOUNDS_SOLAR_FLAMES,PANEL_1X4,False,6000.0,0.24707695940678512,0.022341093238231406,1.1880463137507373,0.06013097952861002,0.17950768571768794,0.17082693937747062,0.3450150780159038,0.17082693937747062
MICROCHIP_SQUARE,OXYGEN_SHAKE_MORNING_BREATH,False,10000.0,0.3109126957074194,0.03220356205133488,1.3742527394606812,0.0281716340213638,0.3831341811179455,0.6383785022299241,0.1703310602207686,0.1703310602207686
ROBOT_MOPPING,TRANSLATOR_ECLIPSE_CHARCOAL,False,10000.0,0.7690635525942969,0.038250473882952114,1.1329650581476212,0.12752731031899867,0.5966668208637467,0.8307713244946466,0.16986380333383921,0.16986380333383921
GALAXY_SOUNDS_SOLAR_WINDS,UV_VISOR_RED,False,10000.0,0.36516778528259686,0.009576488130209313,0.9444435449482965,0.02461016006516792,0.20175362138155006,0.7893684608245818,0.16956211113577635,0.16956211113577635
GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD_NYLON,False,10000.0,0.4373689177502639,0.023796557878622344,1.1904166271503591,0.06756394391297371,0.41780621143283936,0.6146613923945613,0.16913945507303885,0.16913945507303885
MICROCHIP_TRIANGLE,SLEEP_POD_LAMB_WOOL,False,6000.0,0.2810308377928898,0.03245762522320085,0.9076332368215063,0.1094650775296987,0.3413956210581701,0.5336148460927077,0.1661288218756567,0.1661288218756567
GALAXY_SOUNDS_BLACK_HOLES,PANEL_2X2,False,10000.0,0.7069109925763863,0.0409938301273281,1.2085743642216265,0.08804633595396372,0.2946622889044168,0.6877959497313069,0.16592567475828812,0.16592567475828812
ROBOT_IRONING,TRANSLATOR_VOID_BLUE,False,7500.0,0.21033629005514637,0.020337856742181415,0.8056716708804831,0.24168674398533263,0.16481200648196825,0.2276614107090661,0.4260193156893727,0.16481200648196825
GALAXY_SOUNDS_SOLAR_WINDS,ROBOT_MOPPING,False,10000.0,0.4471669513258764,0.024878610386751203,0.9422781586124103,0.18989301106909917,0.7688241556310303,0.7221282251611281,0.16364350005804607,0.16364350005804607
GALAXY_SOUNDS_BLACK_HOLES,MICROCHIP_TRIANGLE,False,10000.0,0.21937481549740753,0.026992440253777894,1.2010136237199074,0.03570126590658407,0.46063398276643563,0.16259711030321822,0.28848768021938787,0.16259711030321822
OXYGEN_SHAKE_MINT,UV_VISOR_ORANGE,False,10000.0,0.5078687207930127,0.05849735650585813,0.9470436081376664,0.4293084162314247,0.39786242117550674,0.1618344526515676,0.8537780705509455,0.1618344526515676
OXYGEN_SHAKE_MORNING_BREATH,ROBOT_MOPPING,False,10000.0,0.696348544448967,0.03148854794833648,0.9086210500945316,0.08864913798028762,0.24360356312540377,0.7517518155593929,0.15994337214382326,0.15994337214382326
GALAXY_SOUNDS_PLANETARY_RINGS,OXYGEN_SHAKE_EVENING_BREATH,False,7500.0,0.4800001110640001,0.04953302561261871,1.1635316899629724,0.13297417374132037,0.15860688288591718,0.7458199946282705,0.691323984941902,0.15860688288591718
OXYGEN_SHAKE_MORNING_BREATH,SLEEP_POD_POLYESTER,False,10000.0,0.1488780302396879,0.0003272713053450336,0.853686327193402,2.4124670965020023e-05,0.49984964799138687,0.5180517054711444,0.1585619556587189,0.1585619556587189
GALAXY_SOUNDS_PLANETARY_RINGS,ROBOT_VACUUMING,False,7500.0,0.3662343396960344,0.05390695533311582,1.1804408189573878,0.17751244536355004,0.8106521725955432,0.156618782890099,0.6356292285700249,0.156618782890099
GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD_SUEDE,False,10000.0,0.1410771785919545,0.007989664433847058,1.008442328825783,0.006409078358648013,0.5761437451684359,0.5003939330116239,0.15457556177254606,0.15457556177254606
GALAXY_SOUNDS_SOLAR_WINDS,OXYGEN_SHAKE_CHOCOLATE,False,7500.0,0.2978977008064555,0.008797070820261708,1.094383054307674,0.009310166709074919,0.5694971513015499,0.15427786388576448,0.22191897651027415,0.15427786388576448
PANEL_4X4,TRANSLATOR_GRAPHITE_MIST,False,10000.0,0.19784619408361875,0.015663914255687902,0.9805892303478402,0.11311104709334285,0.35914025205034583,0.1541910299249074,0.18801213101906833,0.1541910299249074
PANEL_1X4,ROBOT_DISHES,False,10000.0,0.15324242877007344,0.016304336794837525,0.9430825877481028,0.05672642066755096,0.1536132365293329,0.7316024161082005,0.19348924206659102,0.1536132365293329
OXYGEN_SHAKE_CHOCOLATE,TRANSLATOR_GRAPHITE_MIST,False,7500.0,0.48025555015896804,0.01911648954736353,0.9497868241978323,0.03892601132071061,0.6060597176787539,0.15302066205764187,0.15423791407228893,0.15302066205764187
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_DARK_MATTER,True,10000.0,0.2581747952366511,0.015009682972794031,1.1224479452581957,0.029452380826906377,0.15171468450570236,0.29744017224937647,0.2633831293106549,0.15171468450570236
PANEL_2X2,ROBOT_DISHES,False,10000.0,0.494588877895886,0.03109821859150619,0.9607972249283382,0.13939483661784036,0.5728566087120062,0.4692536076499072,0.1508818772329925,0.1508818772329925
GALAXY_SOUNDS_SOLAR_FLAMES,MICROCHIP_SQUARE,False,7500.0,0.14337829096079194,0.023795293458841713,0.8322567028697417,0.06219328994821194,0.15062704879125155,0.19084963449694148,0.18426653563521467,0.15062704879125155
ROBOT_DISHES,ROBOT_LAUNDRY,True,6000.0,0.24074790002495547,0.016566100896124696,1.0266770605474802,0.05149888985058615,0.1501417096760833,0.4175633939420468,0.2890709255511563,0.1501417096760833
GALAXY_SOUNDS_DARK_MATTER,UV_VISOR_MAGENTA,False,7500.0,0.18489594902037015,0.0224929688025716,0.9227092450626847,0.24793162076770225,0.4335084316613992,0.3974383597478761,0.14915373446550606,0.14915373446550606
OXYGEN_SHAKE_MORNING_BREATH,SLEEP_POD_SUEDE,False,4285.714285714285,0.2472785620359951,0.029082274607093922,0.8865015675472104,0.11125610930809382,0.5145288890814257,0.14866004826051593,0.5591210557199833,0.14866004826051593
SLEEP_POD_POLYESTER,TRANSLATOR_ASTRO_BLACK,False,5000.0,0.13201926267259165,0.013846735171821067,1.2683299707014701,0.022328870286943303,0.14689699058007644,0.23992189685268883,0.17720470112906916,0.14689699058007644
MICROCHIP_CIRCLE,SLEEP_POD_LAMB_WOOL,False,5000.0,0.3271753932261448,0.015832749455711836,0.8617458053692066,0.05378407950751851,0.14683052818894393,0.45411744097882534,0.1777467615503341,0.14683052818894393
OXYGEN_SHAKE_EVENING_BREATH,SLEEP_POD_LAMB_WOOL,False,10000.0,0.279111611579468,0.028970854048639205,0.8672945844154752,0.2257190925040019,0.1468066003467562,0.21310364685202254,0.6858158890132329,0.1468066003467562
MICROCHIP_SQUARE,ROBOT_IRONING,False,10000.0,0.2203789583551378,0.03383939869818952,1.5881957187628342,0.03656665437118334,0.6046741642268394,0.6050487052733213,0.14601983625905168,0.14601983625905168
PANEL_1X2,TRANSLATOR_GRAPHITE_MIST,False,10000.0,0.30618280956851834,0.03022524042516557,0.886563861154138,0.10228680326134032,0.4521950611805614,0.14587332597081648,0.6397331775694869,0.14587332597081648
PANEL_2X2,ROBOT_VACUUMING,False,10000.0,0.46827130298845393,0.01863160813714114,1.0459721375699682,0.037883721815730076,0.14533865954443492,0.7942718966906496,0.3015203926401624,0.14533865954443492
MICROCHIP_RECTANGLE,UV_VISOR_RED,False,7500.0,0.31648685858329645,0.02381651012433615,0.7923679142084001,0.19705623783767912,0.4452782559481363,0.14478587905008866,0.6578025271967756,0.14478587905008866
OXYGEN_SHAKE_CHOCOLATE,ROBOT_VACUUMING,False,7500.0,0.15965018358576427,0.01885846267708264,1.0477722395492797,0.05810180743993043,0.6462052984793665,0.14375123899697173,0.17710169602203252,0.14375123899697173
GALAXY_SOUNDS_PLANETARY_RINGS,OXYGEN_SHAKE_MORNING_BREATH,False,7500.0,0.33474307019160565,0.051427502768343535,1.083179201535506,0.14192795318760387,0.31683380196891386,0.14332556631530968,0.6784508992186734,0.14332556631530968
ROBOT_LAUNDRY,ROBOT_MOPPING,True,10000.0,0.41645347671810073,0.0031996179142369336,0.8919571641549986,0.0012582174943902569,0.14265989287905922,0.73502281956791,0.44192882097919717,0.14265989287905922
SLEEP_POD_SUEDE,TRANSLATOR_VOID_BLUE,False,6000.0,0.28374213099819384,0.023147291953169863,1.048919435013402,0.14835817796987838,0.3494542803122104,0.4137488692251866,0.142383462235681,0.142383462235681
GALAXY_SOUNDS_SOLAR_WINDS,TRANSLATOR_ASTRO_BLACK,False,10000.0,0.4187896072787018,0.015248070618863258,1.1165535497444483,0.030891519652708532,0.5723137792667409,0.6747728160285877,0.13969544509955212,0.13969544509955212
MICROCHIP_CIRCLE,OXYGEN_SHAKE_EVENING_BREATH,False,7500.0,0.31150240505247184,0.0009455666682450424,0.9956142304141676,9.498816826192247e-05,0.1392003922027899,0.15091440586583116,0.20862212739539343,0.1392003922027899
OXYGEN_SHAKE_EVENING_BREATH,UV_VISOR_ORANGE,False,6000.0,0.22389245323688733,0.018401030123769084,0.8910656950663915,0.08689418188751064,0.13884930150815322,0.47168812036534125,0.277822196844451,0.13884930150815322
ROBOT_MOPPING,UV_VISOR_MAGENTA,False,10000.0,0.5709919272747309,0.022116182822914915,0.999609473743163,0.08520090084768339,0.529752522296933,0.6679796561359748,0.13848766481390828,0.13848766481390828
OXYGEN_SHAKE_CHOCOLATE,SLEEP_POD_COTTON,False,7500.0,0.32516003402964805,0.0068936889320241395,0.832688389240214,0.006289806504474527,0.24568447739130694,0.13842777224450342,0.17862656930008503,0.13842777224450342
OXYGEN_SHAKE_CHOCOLATE,SLEEP_POD_SUEDE,False,10000.0,0.15311833647308332,0.024823853689329732,0.8430582182510277,0.06709285717550284,0.13831636946361592,0.5262594333979089,0.7095708944403659,0.13831636946361592
OXYGEN_SHAKE_GARLIC,SLEEP_POD_SUEDE,False,6000.0,0.40085484942328464,0.03715236787365634,1.0490054943310643,0.12447630333126469,0.3843626335464192,0.3827761016332707,0.13801880949029388,0.13801880949029388
MICROCHIP_TRIANGLE,PANEL_2X2,False,10000.0,0.22501938533944538,0.012591930756745577,1.0114871979129083,0.03955584117394806,0.13712580944690944,0.528280896112628,0.44343205133639507,0.13712580944690944
OXYGEN_SHAKE_MORNING_BREATH,ROBOT_VACUUMING,False,4285.714285714285,0.2440429496568387,0.025280159218269996,1.0913492026955514,0.16848536064366793,0.1801159532342438,0.4029005610929699,0.13590687521865152,0.13590687521865152
ROBOT_LAUNDRY,ROBOT_VACUUMING,True,10000.0,0.21066242307824673,0.014229675284655052,1.0720922326704991,0.05425895807126613,0.13579374321599058,0.3158834013147125,0.22328253017476407,0.13579374321599058
ROBOT_MOPPING,SLEEP_POD_SUEDE,False,10000.0,0.5543193238289507,0.03336808710418133,0.9769849557929146,0.13908285318384417,0.474635079918987,0.8109666532160945,0.13521065901513185,0.13521065901513185
OXYGEN_SHAKE_GARLIC,SLEEP_POD_LAMB_WOOL,False,6000.0,0.29238624977990424,0.038670859218928044,1.115426337172861,0.25571210284477774,0.13437436898425137,0.640028476855693,0.23907698820681278,0.13437436898425137
PANEL_4X4,UV_VISOR_ORANGE,False,10000.0,0.6820944564545176,0.04349751188613176,0.9502978997391307,0.26403612063723736,0.13415984118962587,0.7729198885883275,0.9228430424180726,0.13415984118962587
TRANSLATOR_GRAPHITE_MIST,UV_VISOR_YELLOW,False,10000.0,0.2432307373006105,0.025398146900522833,0.9235471957801058,0.08100500984158776,0.6995419328734985,0.1338490704517732,0.28014466052273557,0.1338490704517732
ROBOT_LAUNDRY,TRANSLATOR_VOID_BLUE,False,7500.0,0.1532430709935098,0.026986660944306084,0.9086770439260674,0.28551058383873207,0.6194574848280611,0.13339214801269628,0.4655156455034608,0.13339214801269628
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_VOID_BLUE,True,10000.0,0.1737751791564723,0.016543810692004616,0.9055655299749581,0.17970534730842536,0.13328851368225914,0.5134220769070792,0.6344674894682447,0.13328851368225914
TRANSLATOR_ASTRO_BLACK,UV_VISOR_RED,False,10000.0,0.2622230406718712,0.017488698061106752,0.8510363847613286,0.17628608619343045,0.13198027460959771,0.41222488920640277,0.3765967012006681,0.13198027460959771
ROBOT_LAUNDRY,UV_VISOR_MAGENTA,False,7500.0,0.2651274499540815,0.031557200545034456,0.8885916345597172,0.335782241037169,0.6689956000662773,0.13112427628512136,0.3804394896875012,0.13112427628512136
ROBOT_DISHES,SLEEP_POD_POLYESTER,False,10000.0,0.15001877706351485,0.006671478556596644,0.8491331406195255,0.01232117843448477,0.13089196399446557,0.34345079151788227,0.40027130248374787,0.13089196399446557
GALAXY_SOUNDS_SOLAR_FLAMES,OXYGEN_SHAKE_MINT,False,6000.0,0.23712292575745308,0.021326769241643888,1.1298582202356897,0.06159047307570731,0.1305037680920853,0.2795833234978836,0.2054146659193189,0.1305037680920853
ROBOT_LAUNDRY,TRANSLATOR_SPACE_GRAY,False,6000.0,0.34669600740391815,0.0349661351782519,1.0428105699178911,0.1620227847528828,0.22026850435340573,0.17583773817672332,0.13050261678317032,0.13050261678317032
MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,True,10000.0,0.36125049675557214,0.025811843336877697,0.662533126140685,0.04777657904311139,0.6043637348541404,0.6594726434875777,0.1302610363179888,0.1302610363179888
MICROCHIP_TRIANGLE,TRANSLATOR_SPACE_GRAY,False,6000.0,0.2825518143550005,0.03073953402767351,1.0266695365211351,0.15501107391534152,0.13018847985132254,0.35085294075993223,0.20196972716483197,0.13018847985132254
GALAXY_SOUNDS_DARK_MATTER,PANEL_4X4,False,7500.0,0.16095387545778891,0.018493324201927983,1.0371322662588496,0.062204147792076725,0.2773682275058902,0.1258776380650959,0.22558809916825984,0.1258776380650959
MICROCHIP_RECTANGLE,UV_VISOR_ORANGE,False,10000.0,0.4260223948537605,0.02903979577830938,0.8418623492276949,0.10572020231320611,0.253244160591792,0.6981098916686946,0.12483167963402231,0.12483167963402231
OXYGEN_SHAKE_GARLIC,TRANSLATOR_SPACE_GRAY,False,6000.0,0.31664397597206756,0.0427301796501988,1.2724298683538535,0.11289240929762934,0.13931093387601456,0.3797977101739557,0.12378376044733264,0.12378376044733264
MICROCHIP_SQUARE,ROBOT_LAUNDRY,False,6000.0,0.08098628312773748,0.034707970173201416,1.396419841426561,0.06046200820324865,0.39490790600605563,0.12373334388495572,0.12918999530434871,0.12373334388495572
MICROCHIP_CIRCLE,PANEL_2X2,False,10000.0,0.2320555025709674,0.009671010422354591,0.9685636183831097,0.006780556997990739,0.12366696602223215,0.6146890249159284,0.7134958671339071,0.12366696602223215
OXYGEN_SHAKE_GARLIC,TRANSLATOR_VOID_BLUE,False,7500.0,0.19556455437364154,0.03308303268121421,1.0981036235315706,0.19385904228282036,0.6779509480829151,0.4077505332814835,0.1229423353991409,0.1229423353991409
GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR_SPACE_GRAY,False,7500.0,0.3172836706115478,0.030878321746057515,1.1441262746939824,0.11476449143872347,0.3363366924704039,0.12250612940694827,0.39394835908639425,0.12250612940694827
PANEL_2X4,ROBOT_LAUNDRY,False,7500.0,0.42531816085232427,0.030910503450993866,1.1542525832561827,0.17605716423833073,0.3861584155271056,0.15314021825810775,0.12226660620924312,0.12226660620924312
ROBOT_VACUUMING,SLEEP_POD_SUEDE,False,6000.0,0.17979117122315713,0.023339993233990393,0.812792345884802,0.09905182904701071,0.564463560905132,0.1222049832789116,0.32215737771249864,0.1222049832789116
OXYGEN_SHAKE_MORNING_BREATH,ROBOT_DISHES,False,4285.714285714285,0.2369512405140256,0.028403676968756477,1.0032156019289609,0.21869892737874919,0.5033435573107954,0.1589451364185206,0.12179660011947946,0.12179660011947946
GALAXY_SOUNDS_SOLAR_FLAMES,UV_VISOR_RED,False,6000.0,0.37286131312370585,0.02513065282259676,1.0056727805788095,0.09350654120960888,0.12162000465410083,0.2649797698617915,0.39819055980722373,0.12162000465410083
OXYGEN_SHAKE_EVENING_BREATH,UV_VISOR_AMBER,False,10000.0,0.41976837542445933,0.058223323368447974,1.1905823378194595,0.4242828141790038,0.3724946270573726,0.12145761994300075,0.4290894059454423,0.12145761994300075
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_FLAMES,True,6000.0,0.27273187202429167,0.017051811077597668,1.0357946508734823,0.04182124604484183,0.45040124921097013,0.1208650262798956,0.6784769214651574,0.1208650262798956
OXYGEN_SHAKE_EVENING_BREATH,UV_VISOR_RED,False,6000.0,0.2600536279684105,0.02389381808878882,0.8399121631436243,0.16156563486845843,0.21668407263277545,0.11894871672224139,0.13916266440483216,0.11894871672224139
GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_CIRCLE,False,4285.714285714285,0.22919200806962878,0.029357455195056694,1.135785556551476,0.07039848174038976,0.22962257992594282,0.13267694643139927,0.11824092094545757,0.11824092094545757
OXYGEN_SHAKE_MINT,SLEEP_POD_LAMB_WOOL,False,5000.0,0.1588110365516403,0.01197159413232632,0.9211834211011635,0.018464026269661593,0.15810726707017098,0.3589637528257208,0.11737233893147392,0.11737233893147392
OXYGEN_SHAKE_GARLIC,SLEEP_POD_NYLON,False,7500.0,0.3355967098373797,0.037858991903314924,1.2384903719827467,0.1426351006448573,0.11663294774639554,0.5172744540576271,0.1561685462860256,0.11663294774639554
GALAXY_SOUNDS_PLANETARY_RINGS,ROBOT_LAUNDRY,False,7500.0,0.30777258581873285,0.045096285656264154,1.1007072300570115,0.23456738525109166,0.8522846021920756,0.11655306050892977,0.46441176549200125,0.11655306050892977
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_VOID_BLUE,True,7500.0,0.5015939712971407,0.028193181462109834,0.9311952951880287,0.10304634149672864,0.18151684710594496,0.11636284604879266,0.2391733842488909,0.11636284604879266
MICROCHIP_TRIANGLE,UV_VISOR_YELLOW,False,10000.0,0.17763728049830194,0.012096188348592619,0.8854603662240963,0.03777188116307817,0.8058694106327373,0.11631459852449655,0.48925941855785415,0.11631459852449655
PANEL_2X2,UV_VISOR_ORANGE,False,10000.0,0.49193383730312,0.044500883268089576,0.922187152744781,0.2607686205927495,0.4008643565908302,0.11597169605773705,0.6935738671045941,0.11597169605773705
ROBOT_LAUNDRY,SLEEP_POD_SUEDE,False,6000.0,0.37789066961742834,0.030246292888755265,0.8701967496787834,0.1913585525324759,0.5038023173606525,0.28247801301679987,0.11503688549325641,0.11503688549325641
OXYGEN_SHAKE_EVENING_BREATH,ROBOT_LAUNDRY,False,10000.0,0.4144776215663855,0.04941948950592996,0.9487297158110785,0.271819387251644,0.6795155010575835,0.11433173488725301,0.6052121432400825,0.11433173488725301
OXYGEN_SHAKE_GARLIC,SLEEP_POD_POLYESTER,False,6000.0,0.2512467129520562,0.03238966113499886,1.0091643595714213,0.1531508037422109,0.5623465722800701,0.5384149916817704,0.11400458942348801,0.11400458942348801
PANEL_2X2,ROBOT_LAUNDRY,False,7500.0,0.26795272692297506,0.018341732216642575,0.9750957326246054,0.13384008226196586,0.37245741066026616,0.8114183397275423,0.11291040223048687,0.11291040223048687
MICROCHIP_TRIANGLE,PANEL_1X2,False,6000.0,0.28966818938893,0.030968569220725863,1.093413826493861,0.03302095489905865,0.24213394188510462,0.3298227115952077,0.11238695925224407,0.11238695925224407
ROBOT_DISHES,UV_VISOR_AMBER,False,10000.0,0.35680977419322385,0.030727433465737815,1.2928014375158197,0.19071778955519825,0.6491555321449438,0.11229223079565909,0.35812234465090353,0.11229223079565909
OXYGEN_SHAKE_MINT,ROBOT_DISHES,False,10000.0,0.28019012079278816,0.026652864540792888,0.9858825904096288,0.12864928933359976,0.4075382065334301,0.11217485490095425,0.4905589968529419,0.11217485490095425
OXYGEN_SHAKE_EVENING_BREATH,TRANSLATOR_SPACE_GRAY,False,10000.0,0.4180867875814515,0.031120811455548396,0.9857135680772398,0.1739749412685654,0.304305751977626,0.5039932382789647,0.11111236243069045,0.11111236243069045
OXYGEN_SHAKE_CHOCOLATE,SLEEP_POD_LAMB_WOOL,False,5000.0,0.17355475254978014,0.018808879460532092,0.8936748812991466,0.08999241432716942,0.21337076082656714,0.20663801487965583,0.11099581037360273,0.11099581037360273
PANEL_2X4,TRANSLATOR_GRAPHITE_MIST,False,7500.0,0.40943022138168683,0.02425455432108768,1.119032317417398,0.06859709916906787,0.1106208008631232,0.5123404767883777,0.10760841357015294,0.10760841357015294
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_SOLAR_FLAMES,True,7500.0,0.43392487531729673,0.05161850851625009,0.9722202844131077,0.24341887027454856,0.6693006402339399,0.5054217191373844,0.10733367453662046,0.10733367453662046
OXYGEN_SHAKE_CHOCOLATE,PANEL_2X4,False,7500.0,0.2812200932646092,0.011011972986814991,0.8493580351858402,0.03541410650705401,0.10683452448627928,0.45969281892625524,0.3114839032991611,0.10683452448627928
SLEEP_POD_SUEDE,TRANSLATOR_ECLIPSE_CHARCOAL,False,10000.0,0.19846153674085668,0.004608058895266824,1.1615276766744411,0.0050770627666434365,0.10642804913802628,0.6312279951281607,0.17778544010891872,0.10642804913802628
GALAXY_SOUNDS_SOLAR_WINDS,ROBOT_DISHES,False,10000.0,0.2920385301192571,0.01819591931866312,1.0437497522563293,0.04923857626878536,0.7006193080111204,0.5985466913351083,0.10610909327302731,0.10610909327302731
SLEEP_POD_NYLON,TRANSLATOR_SPACE_GRAY,False,10000.0,0.1750968223747933,0.011530898375528209,1.0261825625153302,0.013567273235308264,0.24335967022403815,0.105521623943161,0.5237768758817165,0.105521623943161
OXYGEN_SHAKE_CHOCOLATE,PANEL_4X4,False,7500.0,0.300890395256988,0.019569262668477538,0.969821994490798,0.0427569902416548,0.2174305468226828,0.10491902249330631,0.23076664753426612,0.10491902249330631
PANEL_2X2,TRANSLATOR_ASTRO_BLACK,False,10000.0,0.6909357438070423,0.030872644930665674,1.0233688869474158,0.053813535871810037,0.10489321969628229,0.9196280334312215,0.4857382857119442,0.10489321969628229
GALAXY_SOUNDS_SOLAR_WINDS,TRANSLATOR_SPACE_GRAY,False,5000.0,0.18526107718616258,0.035134654638111634,1.110755539425951,0.19250464950182444,0.2646166321062804,0.10437117404782359,0.45098727461674437,0.10437117404782359
MICROCHIP_TRIANGLE,UV_VISOR_AMBER,False,6000.0,0.1802562259188167,0.011098096369686644,1.2338980687247239,0.007018237561112972,0.10392039180398527,0.2797479259424782,0.2933318522053894,0.10392039180398527
GALAXY_SOUNDS_DARK_MATTER,UV_VISOR_AMBER,False,10000.0,0.15794197009414618,0.013442737546743794,1.313261902792472,0.01941246013576947,0.6569563325303726,0.45458327725668357,0.10347557648013128,0.10347557648013128
PANEL_1X2,SLEEP_POD_NYLON,False,3333.3333333333335,0.17337052754263943,0.014100559856469802,0.9261114565799624,0.08481825495244444,0.32744262520037026,0.3501457347257575,0.10340818603156954,0.10340818603156954
PANEL_1X4,TRANSLATOR_ECLIPSE_CHARCOAL,False,5000.0,0.29898518994241036,0.02766517597518985,0.9580138760187259,0.16699814520731038,0.1685617632409513,0.10316312012122697,0.19003762203130337,0.10316312012122697
SLEEP_POD_SUEDE,TRANSLATOR_ASTRO_BLACK,False,10000.0,0.2861140428106756,0.0070674204006663695,1.22175464104777,0.0030588489687971565,0.5434143643241187,0.6820524274961735,0.10113670078099635,0.10113670078099635
SLEEP_POD_POLYESTER,TRANSLATOR_ECLIPSE_CHARCOAL,False,10000.0,0.12906859710696822,0.007249002287275107,1.2068471031935575,0.015417671452778392,0.29199508569615507,0.5041193268258499,0.09971204406403289,0.09971204406403289
SLEEP_POD_LAMB_WOOL,UV_VISOR_RED,False,10000.0,0.34983763415204366,0.015268983180476562,0.9690792343793266,0.08523350478386649,0.41952434693986884,0.5868452068703335,0.09923100630872239,0.09923100630872239
GALAXY_SOUNDS_PLANETARY_RINGS,MICROCHIP_SQUARE,False,7500.0,0.31912993519408717,0.02259411308699961,0.8024038866277686,0.11007920941142824,0.40849280123274145,0.09866589909151047,0.3155623663467719,0.09866589909151047
SLEEP_POD_POLYESTER,UV_VISOR_YELLOW,False,10000.0,0.2595552593500849,0.017569513038947895,1.0835049940590873,0.060908198866961194,0.46824274747679795,0.09720619548734188,0.736814906455183,0.09720619548734188
GALAXY_SOUNDS_PLANETARY_RINGS,PANEL_1X2,False,7500.0,0.44408799238302293,0.050040311367454716,1.2155426162837892,0.05607291842743578,0.16370114428596216,0.09686763871159543,0.10684026516611067,0.09686763871159543
TRANSLATOR_ECLIPSE_CHARCOAL,UV_VISOR_AMBER,False,10000.0,0.46231902620370474,0.03728513398520331,1.260626660003682,0.13572872660127167,0.7341098091520672,0.0966972205724127,0.4039136032924213,0.0966972205724127
